Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
GOTERM_BP_FAT,GO:0043116~negative regulation of vascular permeability,3,0.31678986272439286,0.15975513850327533,"AKAP12, CLDN5, SLIT2",830,17,19632,4.174060949681078,1.0,0.6717861971508835,0.6184741424322269
GOTERM_BP_FAT,GO:0043114~regulation of vascular permeability,3,0.31678986272439286,0.5214774702242991,"AKAP12, CLDN5, SLIT2",830,41,19632,1.7307081986482515,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0003018~vascular process in circulatory system,9,0.9503695881731784,0.6917329480970941,"AKAP12, CLDN5, GJA5, SLIT2, HMGCR, SMTNL2, SMAD6, SLC8A1, CACNA1G",830,215,19632,0.9901260857383021,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 324,Enrichment Score: 0.412756293261872,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0048144~fibroblast proliferation,7,0.7391763463569165,0.3204458058898626,"CCNA2, COL3A1, SFRP1, CDK6, MYC, E2F1, FN1",830,110,19632,1.5051916757940855,1.0,0.9801975863371403,0.9024104159851362
GOTERM_BP_FAT,GO:0048146~positive regulation of fibroblast proliferation,5,0.5279831045406547,0.36196739349580087,"CCNA2, CDK6, MYC, E2F1, FN1",830,72,19632,1.642570281124498,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0048145~regulation of fibroblast proliferation,6,0.6335797254487857,0.49808914598419696,"CCNA2, SFRP1, CDK6, MYC, E2F1, FN1",830,110,19632,1.2901642935377875,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 325,Enrichment Score: 0.4112401729197872,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:1902894~negative regulation of pri-miRNA transcription from RNA polymerase II promoter,3,0.31678986272439286,0.26923292559681167,"REST, GATA6, SOX9",830,24,19632,2.9566265060240964,1.0,0.9074690162486541,0.835453488012268
GOTERM_BP_FAT,GO:1902893~regulation of pri-miRNA transcription from RNA polymerase II promoter,6,0.6335797254487857,0.31449203451326246,"REST, MYC, GATA6, SOX9, SMAD6, SREBF2",830,88,19632,1.6127053669222344,1.0,0.9801975863371403,0.9024104159851362
GOTERM_BP_FAT,GO:0061614~pri-miRNA transcription from RNA polymerase II promoter,6,0.6335797254487857,0.33125123405669255,"REST, MYC, GATA6, SOX9, SMAD6, SREBF2",830,90,19632,1.576867469879518,1.0,0.9999837581164244,0.9206263836175596
GOTERM_BP_FAT,GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter,3,0.31678986272439286,0.8075026996070763,"MYC, SMAD6, SREBF2",830,71,19632,0.9994230442898354,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 326,Enrichment Score: 0.40858928004038453,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0045577~regulation of B cell differentiation,5,0.5279831045406547,0.06390644035577542,"CD24A, SFRP1, MMP14, ID2, ZFP36L1",830,36,19632,3.285140562248996,1.0,0.36067624409383714,0.33205345943050246
GOTERM_BP_FAT,GO:0050869~negative regulation of B cell activation,5,0.5279831045406547,0.06936547961449506,"LYN, CD24A, SFRP1, ID2, CASP3",830,37,19632,3.1963529794855097,1.0,0.3857616522998435,0.35514812316960803
GOTERM_BP_FAT,GO:0030889~negative regulation of B cell proliferation,3,0.31678986272439286,0.20596457345362998,"LYN, CD24A, CASP3",830,20,19632,3.547951807228916,1.0,0.7855442261936494,0.7232044863353821
GOTERM_BP_FAT,GO:0030888~regulation of B cell proliferation,5,0.5279831045406547,0.3522833421377396,"LYN, VAV3, CD24A, ATAD5, CASP3",830,71,19632,1.6657050738163923,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0002260~lymphocyte homeostasis,5,0.5279831045406547,0.45763018459487376,"LYN, CD24A, BCL2L11, CASP3, SLC40A1",830,82,19632,1.4422568322068763,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0030183~B cell differentiation,9,0.9503695881731784,0.4606171097325481,"CMTM7, TPD52, CD24A, SFRP1, MMP14, BCL11A, ID2, ITM2A, EZH2",830,175,19632,1.2164406196213426,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0001782~B cell homeostasis,3,0.31678986272439286,0.508204048453535,"LYN, BCL2L11, CASP3",830,40,19632,1.773975903614458,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0001776~leukocyte homeostasis,6,0.6335797254487857,0.5682862859116801,"LYN, CD24A, BCL2L11, CASP3, SLC40A1, HMGB1",830,119,19632,1.192588842766022,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0071887~leukocyte apoptotic process,7,0.7391763463569165,0.5917601237666263,"LYN, CD24A, BCL2L11, MYC, CASP3, GLI3, AURKB",830,147,19632,1.1263339070567986,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0043029~T cell homeostasis,3,0.31678986272439286,0.5959369389722543,"CD24A, BCL2L11, CASP3",830,47,19632,1.5097667264803896,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0042100~B cell proliferation,5,0.5279831045406547,0.7512244742617444,"LYN, VAV3, CD24A, ATAD5, CASP3",830,120,19632,0.9855421686746988,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0050864~regulation of B cell activation,9,0.9503695881731784,0.9638114569008172,"LYN, VAV3, CD24A, SFRP1, MMP14, ATAD5, ID2, CASP3, ZFP36L1",830,321,19632,0.6631685620988628,1.0,1.0,0.9638114569008172
GOTERM_BP_FAT,GO:0042113~B cell activation,14,1.478352692713833,0.9758854980645261,"TPD52, LYN, VAV3, CMTM7, ATAD5, BCL11A, ZFP36L1, CD24A, MMP14, SFRP1, CASP3, ID2, ITM2A, EZH2",830,491,19632,0.6744239687875739,1.0,1.0,0.9758854980645261
,,,,,,,,,,,,
Annotation Cluster 327,Enrichment Score: 0.4070442116095014,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006883~cellular sodium ion homeostasis,4,0.42238648363252373,0.10373076947930274,"SPP1, SLC1A3, ATP1B2, SLC8A1",830,27,19632,3.504149933065596,1.0,0.5081780667164256,0.4678497345558255
GOTERM_BP_FAT,GO:0098739~import across plasma membrane,8,0.8447729672650475,0.393025526843354,"SLC24A2, SLC9A7, KCNQ1, SLC1A3, ATP1B2, SLC16A2, SLC7A2, SLC8A1",830,142,19632,1.3325640590531138,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0055078~sodium ion homeostasis,4,0.42238648363252373,0.4788369266037188,"SPP1, SLC1A3, ATP1B2, SLC8A1",830,61,19632,1.5510171834880506,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0030004~cellular monovalent inorganic cation homeostasis,6,0.6335797254487857,0.5220097364962826,"SLC9A7, SPP1, SLC1A3, ATP1B2, GM6377, SLC8A1",830,113,19632,1.2559121441518286,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0055067~monovalent inorganic cation homeostasis,8,0.8447729672650475,0.5683754510506571,"SLC9A7, KCNQ1, SPP1, SLC1A3, CAR12, ATP1B2, GM6377, SLC8A1",830,168,19632,1.1263339070567988,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0098657~import into cell,8,0.8447729672650475,0.6235981559669348,"SLC24A2, SLC9A7, KCNQ1, SLC1A3, ATP1B2, SLC16A2, SLC7A2, SLC8A1",830,177,19632,1.069062691443741,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 328,Enrichment Score: 0.4056571121020545,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0051224~negative regulation of protein transport,11,1.1615628299894403,0.22093731311344383,"BARD1, TBC1D1, REST, SFRP1, KCNE1, KCNQ1, INSIG1, TACC3, SRI, HMGCR, CYP51",830,178,19632,1.46170299174225,1.0,0.8214284212379022,0.7562409596225526
GOTERM_BP_FAT,GO:1904950~negative regulation of establishment of protein localization,11,1.1615628299894403,0.24612445353432666,"BARD1, TBC1D1, REST, SFRP1, KCNE1, KCNQ1, INSIG1, TACC3, SRI, HMGCR, CYP51",830,183,19632,1.421765751530713,1.0,0.8669841927535703,0.7981814859990763
GOTERM_BP_FAT,GO:0051051~negative regulation of transport,27,2.851108764519535,0.3418458703436182,"KCNE1, INSIG1, ARHGAP1, STK39, NEDD4L, SRI, HMGB1, HMGCR, PPP1R9A, THBS1, REM1, MYC, GRB10, ATG7, BARD1, ENTPD1, PRKCE, SREBF2, CYP51, TBC1D1, REST, SFRP1, FABP5, KCNQ1, TACC3, AGRN, ABCG2",830,560,19632,1.1404130808950086,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0090317~negative regulation of intracellular protein transport,5,0.5279831045406547,0.37164627864207334,"BARD1, KCNE1, INSIG1, TACC3, SRI",830,73,19632,1.620069318369368,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:1903828~negative regulation of cellular protein localization,8,0.8447729672650475,0.5096918583823244,"BARD1, KCNE1, MAGED1, INSIG1, TACC3, NEDD4L, SRI, ASTN2",830,159,19632,1.1900886565128441,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0046823~negative regulation of nucleocytoplasmic transport,3,0.31678986272439286,0.6297759350590335,"BARD1, TACC3, SRI",830,50,19632,1.4191807228915663,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0032387~negative regulation of intracellular transport,5,0.5279831045406547,0.6524128377348879,"BARD1, KCNE1, INSIG1, TACC3, SRI",830,105,19632,1.1263339070567986,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 329,Enrichment Score: 0.4032326087603622,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0043281~regulation of cysteine-type endopeptidase activity involved in apoptotic process,14,1.478352692713833,0.1337482413981253,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,218,19632,1.5190007737371503,1.0,0.6019887493371049,0.5542157267879868
GOTERM_BP_FAT,GO:0051346~negative regulation of hydrolase activity,21,2.2175290390707496,0.2492214794143636,"ARL6IP1, SRC, SORT1, ATPIF1, DHCR24, THBS1, RENBP, SNAP91, STFA2L1, CNN3, CD109, MICAL1, PPP1R1B, GPC3, SPRY2, SH3BP4, BIRC5, SPINK10, ANGPTL4, AGRN, MCM2",830,400,19632,1.2417831325301205,1.0,0.8718047046583886,0.8026194485220652
GOTERM_BP_FAT,GO:2000116~regulation of cysteine-type endopeptidase activity,14,1.478352692713833,0.2511607192020515,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,248,19632,1.3352506801399147,1.0,0.8772305213730007,0.8076146796741732
GOTERM_BP_FAT,GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,6,0.6335797254487857,0.29784796996275054,"ARL6IP1, SRC, MICAL1, BIRC5, DHCR24, THBS1",830,86,19632,1.65021014289717,1.0,0.9451165596680353,0.8701133727043499
GOTERM_BP_FAT,GO:2000117~negative regulation of cysteine-type endopeptidase activity,6,0.6335797254487857,0.38187501751672737,"ARL6IP1, SRC, MICAL1, BIRC5, DHCR24, THBS1",830,96,19632,1.4783132530120482,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0052547~regulation of peptidase activity,21,2.2175290390707496,0.43850200860062893,"LYN, EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ANTXR1, RENBP, STFA2L1, ROBO1, REST, BCL2L11, MYC, CD109, MICAL1, GPC3, CASP2, BIRC5, SPINK10",830,451,19632,1.1013597627761602,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0045861~negative regulation of proteolysis,16,1.689545934530095,0.6183093510774581,"SMARCC1, ARL6IP1, SRC, DHCR24, THBS1, FHIT, RENBP, STFA2L1, OPHN1, CD109, MICAL1, PBK, SUSD4, GPC3, BIRC5, SPINK10",830,374,19632,1.0118935635590491,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0052548~regulation of endopeptidase activity,15,1.583949313621964,0.654052092635704,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, RENBP, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,358,19632,0.9910479908460658,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0010466~negative regulation of peptidase activity,11,1.1615628299894403,0.6817613447686818,"ARL6IP1, SRC, CD109, MICAL1, GPC3, BIRC5, DHCR24, SPINK10, THBS1, RENBP, STFA2L1",830,264,19632,0.9855421686746988,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0010951~negative regulation of endopeptidase activity,7,0.7391763463569165,0.8063259513519241,"ARL6IP1, SRC, MICAL1, BIRC5, DHCR24, THBS1, RENBP",830,187,19632,0.8854068681141679,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 330,Enrichment Score: 0.4012362407239129,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_FAT,GO:0005245~voltage-gated calcium channel activity,6,0.6335797254487857,0.04912531148955456,"MARCKSL1, NCS1, CACHD1, CACNA2D2, CACNA1H, CACNA1G",760,47,17772,2.9852183650615904,1.0,0.44822611793572886,0.42383285981677765
GOTERM_CC_FAT,GO:0005891~voltage-gated calcium channel complex,5,0.5279831045406547,0.1731832057904089,"CATSPERG1, CACHD1, CACNA2D2, CACNA1H, CACNA1G",763,47,16406,2.287443183402582,1.0,0.7130024562474762,0.6480326062623091
GOTERM_MF_FAT,GO:0072509~divalent inorganic cation transmembrane transporter activity,11,1.1615628299894403,0.23090411336974023,"SLC24A2, MARCKSL1, MMGT2, TUSC3, NCS1, CACHD1, SLC40A1, CACNA2D2, CACNA1H, SLC8A1, CACNA1G",760,178,17772,1.4450916617386163,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0022843~voltage-gated cation channel activity,9,0.9503695881731784,0.23758024185155538,"KCNE1, MARCKSL1, KCNH6, KCNQ1, NCS1, CACHD1, CACNA2D2, CACNA1H, CACNA1G",760,138,17772,1.5250572082379863,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0005244~voltage-gated ion channel activity,11,1.1615628299894403,0.3280025105821513,"CLCN5, KCNE1, MARCKSL1, KCNH6, KCNQ1, NCS1, CACHD1, CACNA2D2, CLIC1, CACNA1H, CACNA1G",760,196,17772,1.3123791621911922,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0022832~voltage-gated channel activity,11,1.1615628299894403,0.33365300662380504,"CLCN5, KCNE1, MARCKSL1, KCNH6, KCNQ1, NCS1, CACHD1, CACNA2D2, CLIC1, CACNA1H, CACNA1G",760,197,17772,1.3057173390328614,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0022836~gated channel activity,17,1.7951425554382259,0.3443196792707878,"MARCKSL1, KCNE1, TTYH3, KCNH6, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, CLCN5, KCNQ1, NCS1, CACHD1, CLCA1, CLIC1, GRIA3",760,332,17772,1.1973842739378566,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0015085~calcium ion transmembrane transporter activity,8,0.8447729672650475,0.3550674520899648,"SLC24A2, MARCKSL1, NCS1, CACHD1, CACNA2D2, CACNA1H, SLC8A1, CACNA1G",760,135,17772,1.3857309941520468,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0005262~calcium channel activity,7,0.7391763463569165,0.3834084444807052,"SLC24A2, MARCKSL1, NCS1, CACHD1, CACNA2D2, CACNA1H, CACNA1G",760,117,17772,1.399055330634278,1.0,1.0,0.9462934947049925
GOTERM_CC_FAT,GO:0034704~calcium channel complex,5,0.5279831045406547,0.41027090079009215,"CATSPERG1, CACHD1, CACNA2D2, CACNA1H, CACNA1G",763,70,16406,1.5358547088560195,1.0,1.0,0.9099415204678363
GOTERM_MF_FAT,GO:0046873~metal ion transmembrane transporter activity,20,2.1119324181626187,0.4163719245538029,"SLC24A2, MARCKSL1, KCNE1, SLC38A1, KCNH6, MMGT2, TUSC3, GRIK5, GRIK3, SLC40A1, SLC1A3, CACNA2D2, ATP1B2, CACNA1H, SLC8A1, CACNA1G, SLC9A7, KCNQ1, NCS1, CACHD1",760,417,17772,1.1215448693676637,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0015079~potassium ion transmembrane transporter activity,8,0.8447729672650475,0.4533355174619827,"SLC24A2, KCNE1, KCNH6, SLC9A7, KCNQ1, GRIK5, GRIK3, ATP1B2",760,149,17772,1.2555280819498411,1.0,1.0,0.9462934947049925
GOTERM_CC_FAT,GO:0034703~cation channel complex,12,1.2671594508975714,0.4866413605176062,"EPS8, CATSPERG1, KCNE1, CTTN, KCNQ1, GRIK5, GRIK3, CACHD1, CACNA2D2, CACNA1H, GRIA3, CACNA1G",763,227,16406,1.1366678021489482,1.0,1.0,0.9099415204678363
GOTERM_MF_FAT,GO:0022890~inorganic cation transmembrane transporter activity,23,2.428722280887012,0.5197818190075388,"COX8A, SLC24A2, MARCKSL1, KCNE1, SLC38A1, KCNH6, MMGT2, TUSC3, GRIK5, GRIK3, SLC40A1, SLC1A3, CACNA2D2, ATP1B2, CACNA1H, SLC8A1, CACNA1G, CLCN5, SLC9A7, KCNQ1, NCS1, CACHD1, GRIA3",760,513,17772,1.0484148968913511,1.0,1.0,0.9462934947049925
GOTERM_CC_FAT,GO:0034702~ion channel complex,15,1.583949313621964,0.5260242096636113,"CATSPERG1, KCNE1, TTYH3, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, EPS8, CTTN, KCNQ1, CACHD1, CLIC1, GRIA3",763,299,16406,1.0786939426747963,1.0,1.0,0.9099415204678363
GOTERM_MF_FAT,GO:0005216~ion channel activity,19,2.0063357972544877,0.5284197685925486,"SLC24A2, MARCKSL1, KCNE1, TTYH3, KCNH6, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, GJC1, CLCN5, KCNQ1, NCS1, CACHD1, CLCA1, CLIC1, GRIA3",760,420,17772,1.0578571428571428,1.0,1.0,0.9462934947049925
GOTERM_CC_FAT,GO:1990351~transporter complex,17,1.7951425554382259,0.5580076347922205,"CATSPERG1, KCNE1, TTYH3, TTYH2, ATP8B2, GRIK5, GRIK3, CACNA2D2, ATP1B2, CACNA1H, CACNA1G, EPS8, CTTN, KCNQ1, CACHD1, CLIC1, GRIA3",763,349,16406,1.047373698302959,1.0,1.0,0.9099415204678363
GOTERM_CC_FAT,GO:1902495~transmembrane transporter complex,16,1.689545934530095,0.5623673513885922,"CATSPERG1, KCNE1, TTYH3, TTYH2, GRIK5, GRIK3, CACNA2D2, ATP1B2, CACNA1H, CACNA1G, EPS8, CTTN, KCNQ1, CACHD1, CLIC1, GRIA3",763,328,16406,1.0488763865358182,1.0,1.0,0.9099415204678363
GOTERM_MF_FAT,GO:0022838~substrate-specific channel activity,19,2.0063357972544877,0.5733380961335266,"SLC24A2, MARCKSL1, KCNE1, TTYH3, KCNH6, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, GJC1, CLCN5, KCNQ1, NCS1, CACHD1, CLCA1, CLIC1, GRIA3",760,431,17772,1.0308584686774942,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0015077~monovalent inorganic cation transmembrane transporter activity,15,1.583949313621964,0.5764762299997371,"COX8A, SLC24A2, KCNE1, SLC38A1, KCNH6, GRIK5, GRIK3, SLC1A3, ATP1B2, CACNA1H, SLC8A1, CACNA1G, CLCN5, SLC9A7, KCNQ1",760,336,17772,1.043937969924812,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0015267~channel activity,20,2.1119324181626187,0.6084241651127772,"SLC24A2, MARCKSL1, KCNE1, TTYH3, KCNH6, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, GJC1, CLCN5, GJA5, KCNQ1, NCS1, CACHD1, CLCA1, CLIC1, GRIA3",760,464,17772,1.0079401088929218,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0022803~passive transmembrane transporter activity,20,2.1119324181626187,0.6084241651127772,"SLC24A2, MARCKSL1, KCNE1, TTYH3, KCNH6, TTYH2, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, GJC1, CLCN5, GJA5, KCNQ1, NCS1, CACHD1, CLCA1, CLIC1, GRIA3",760,464,17772,1.0079401088929218,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0008324~cation transmembrane transporter activity,26,2.7455121436114043,0.683446535143656,"SLC24A2, KCNE1, TUSC3, GRIK5, GRIK3, SLC40A1, SLC1A3, SLC7A2, CACNA1H, SLC8A1, CACNA1G, NCS1, GRIA3, COX8A, MARCKSL1, SLC38A1, KCNH6, MMGT2, CACNA2D2, ATP1B2, CLCN5, SLC9A7, KCNQ1, CACHD1, SFXN2, ABCG2",760,632,17772,0.9620086608927382,1.0,1.0,0.9462934947049925
GOTERM_MF_FAT,GO:0005261~cation channel activity,13,1.3727560718057021,0.6858258600265605,"SLC24A2, MARCKSL1, KCNE1, KCNH6, GRIK5, GRIK3, CACNA2D2, CACNA1H, CACNA1G, KCNQ1, NCS1, CACHD1, GRIA3",760,312,17772,0.974342105263158,1.0,1.0,0.9462934947049925
,,,,,,,,,,,,
Annotation Cluster 331,Enrichment Score: 0.4001904826853772,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0043281~regulation of cysteine-type endopeptidase activity involved in apoptotic process,14,1.478352692713833,0.1337482413981253,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,218,19632,1.5190007737371503,1.0,0.6019887493371049,0.5542157267879868
GOTERM_BP_FAT,GO:0030162~regulation of proteolysis,39,4.118268215417107,0.18612759583661118,"ARL6IP1, SRC, CTNND1, HMGB1, PRICKLE1, THBS1, ANTXR1, FHIT, STFA2L1, AURKA, NKD2, ROBO1, BCL2L11, OPHN1, MYC, MICAL1, CFL1, PBK, GPC3, SUSD4, CASP2, BBS7, ATG7, LYN, EPHA7, SMARCC1, APAF1, PLK2, ATPIF1, DHCR24, RENBP, RNF144A, REST, MMP14, CD109, BIRC5, SPINK10, STUB1, TRIB2",830,773,19632,1.1933602456397387,1.0,0.7524177648689151,0.692706896705645
GOTERM_BP_FAT,GO:2000116~regulation of cysteine-type endopeptidase activity,14,1.478352692713833,0.2511607192020515,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,248,19632,1.3352506801399147,1.0,0.8772305213730007,0.8076146796741732
GOTERM_BP_FAT,GO:0052547~regulation of peptidase activity,21,2.2175290390707496,0.43850200860062893,"LYN, EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, ANTXR1, RENBP, STFA2L1, ROBO1, REST, BCL2L11, MYC, CD109, MICAL1, GPC3, CASP2, BIRC5, SPINK10",830,451,19632,1.1013597627761602,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process,5,0.5279831045406547,0.4482360201316664,"BCL2L11, APAF1, MYC, CASP2, ROBO1",830,81,19632,1.460062472110665,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0043280~positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,7,0.7391763463569165,0.49347237291586266,"REST, BCL2L11, APAF1, MYC, CASP2, HMGB1, ROBO1",830,133,19632,1.2448953709575143,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0010952~positive regulation of peptidase activity,9,0.9503695881731784,0.5358229436891941,"LYN, REST, BCL2L11, APAF1, MYC, CASP2, HMGB1, ANTXR1, ROBO1",830,187,19632,1.13838025900393,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:2001056~positive regulation of cysteine-type endopeptidase activity,7,0.7391763463569165,0.6431728220628963,"REST, BCL2L11, APAF1, MYC, CASP2, HMGB1, ROBO1",830,155,19632,1.0682005441119315,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0052548~regulation of endopeptidase activity,15,1.583949313621964,0.654052092635704,"EPHA7, ARL6IP1, APAF1, SRC, DHCR24, HMGB1, THBS1, RENBP, ROBO1, REST, BCL2L11, MYC, MICAL1, CASP2, BIRC5",830,358,19632,0.9910479908460658,1.0,1.0,0.9207653954992588
GOTERM_BP_FAT,GO:0010950~positive regulation of endopeptidase activity,7,0.7391763463569165,0.7283533011197714,"REST, BCL2L11, APAF1, MYC, CASP2, HMGB1, ROBO1",830,170,19632,0.9739475549255847,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 332,Enrichment Score: 0.3982123976947504,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_MF_FAT,GO:0003746~translation elongation factor activity,4,0.42238648363252373,0.08896590248189534,"EEF1A1, TCEAL5, EIF5A2, PTMS",760,25,17772,3.741473684210526,1.0,0.6992971173660969,0.6612401313869897
GOTERM_MF_FAT,"GO:0008135~translation factor activity, RNA binding",4,0.42238648363252373,0.8166189187240511,"EEF1A1, TCEAL5, EIF5A2, PTMS",760,102,17772,0.9170278637770898,1.0,1.0,0.9462934947049925
GOTERM_BP_FAT,GO:0006414~translational elongation,3,0.31678986272439286,0.8792649903069042,"EEF1A1, EIF5A2, PTMS",830,85,19632,0.8348121899362154,1.0,1.0,0.9207653954992588
,,,,,,,,,,,,
Annotation Cluster 333,Enrichment Score: 0.39695038799829063,,,,,,,,,,,
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0006637~acyl-CoA metabolic process,7,0.7391763463569165,0.2334037086078909,"FASN, ACOT2, ACOT1, PDK3, ELOVL6, HMGCS2, ACSL3",830,98,19632,1.689500860585198,1.0,0.8376800412416664,0.7712028727841965
GOTERM_BP_FAT,GO:0035383~thioester metabolic process,7,0.7391763463569165,0.2334037086078909,"FASN, ACOT2, ACOT1, PDK3, ELOVL6, HMGCS2, ACSL3",830,98,19632,1.689500860585198,1.0,0.8376800412416664,0.7712028727841965
